10	tíundi_lkenvf
10	tíunda_lkeovf
10	tíunda_lkeþvf
10	tíunda_lkeevf
10	tíunda_lvenvf
10	tíundu_lveovf
10	tíundu_lveþvf
10	tíundu_lveevf
10	tíunda_lhenvf
10	tíunda_lheovf
10	tíunda_lheþvf
10	tíunda_lheevf
10	tíundu_lkfnvf
10	tíundu_lkfovf
10	tíundu_lkfþvf
10	tíundu_lkfevf
10	tíundu_lvfnvf
10	tíundu_lvfovf
10	tíundu_lvfþvf
10	tíundu_lvfevf
10	tíundu_lhfnvf
10	tíundu_lhfovf
10	tíundu_lhfþvf
10	tíundu_lhfevf
11	ellefti_lkenvf
11	ellefta_lkeovf
11	ellefta_lkeþvf
11	ellefta_lkeevf
11	ellefta_lvenvf
11	elleftu_lveovf
11	elleftu_lveþvf
11	elleftu_lveevf
11	ellefta_lhenvf
11	ellefta_lheovf
11	ellefta_lheþvf
11	ellefta_lheevf
11	elleftu_lkfnvf
11	elleftu_lkfovf
11	elleftu_lkfþvf
11	elleftu_lkfevf
11	elleftu_lvfnvf
11	elleftu_lvfovf
11	elleftu_lvfþvf
11	elleftu_lvfevf
11	ellleftu_lhfnvf
11	elleftu_lhfovf
11	elleftu_lhfþvf
11	elleftu_lhfevf
12	tólfti_lkenvf
12	tólfta_lkeovf
12	tólfta_lkeþvf
12	tólfta_lkeevf
12	tólfta_lvenvf
12	tólftu_lveovf
12	tólftu_lveþvf
12	tólftu_lveevf
12	tólfta_lhenvf
12	tólfta_lheovf
12	tólfta_lheþvf
12	tólfta_lheevf
12	tólftu_lkfnvf
12	tólftu_lkfovf
12	tólftu_lkfþvf
12	tólftu_lkfevf
12	tólftu_lvfnvf
12	tólftu_lvfovf
12	tólftu_lvfþvf
12	tólftu_lvfevf
12	tólftu_lhfnvf
12	tólftu_lhfovf
12	tólftu_lhfþvf
12	tólftu_lhfevf
13	þrettándi_lkenvf
13	þrettánda_lkeovf
13	þrettánda_lkeþvf
13	þrettánda_lkeevf
13	þrettánda_lvenvf
13	þrettándu_lveovf
13	þrettándu_lveþvf
13	þrettándu_lveevf
13	þrettánda_lhenvf
13	þrettánda_lheovf
13	þrettánda_lheþvf
13	þrettánda_lheevf
13	þrettándu_lkfnvf
13	þrettándu_lkfovf
13	þrettándu_lkfþvf
13	þrettándu_lkfevf
13	þrettándu_lvfnvf
13	þrettándu_lvfovf
13	þrettándu_lvfþvf
13	þrettándu_lvfevf
13	þrettándu_lhfnvf
13	þrettándu_lhfovf
13	þrettándu_lhfþvf
13	þrettándu_lhfevf
14	fjórtándi_lkenvf
14	fjórtánda_lkeovf
14	fjórtánda_lkeþvf
14	fjórtánda_lkeevf
14	fjórtánda_lvenvf
14	fjórtándu_lveovf
14	fjórtándu_lveþvf
14	fjórtándu_lveevf
14	fjórtánda_lhenvf
14	fjórtánda_lheovf
14	fjórtánda_lheþvf
14	fjórtánda_lheevf
14	fjórtándu_lkfnvf
14	fjórtándu_lkfovf
14	fjórtándu_lkfþvf
14	fjórtándu_lkfevf
14	fjórtándu_lvfnvf
14	fjórtándu_lvfovf
14	fjórtándu_lvfþvf
14	fjórtándu_lvfevf
14	fjórtándu_lhfnvf
14	fjórtándu_lhfovf
14	fjórtándu_lhfþvf
14	fjórtándu_lhfevf
15	fimmtándi_lkenvf
15	fimmtánda_lkeovf
15	fimmtánda_lkeþvf
15	fimmtánda_lkeevf
15	fimmtánda_lvenvf
15	fimmtándu_lveovf
15	fimmtándu_lveþvf
15	fimmtándu_lveevf
15	fimmtánda_lhenvf
15	fimmtánda_lheovf
15	fimmtánda_lheþvf
15	fimmtánda_lheevf
15	fimmtándu_lkfnvf
15	fimmtándu_lkfovf
15	fimmtándu_lkfþvf
15	fimmtándu_lkfevf
15	fimmtándu_lvfnvf
15	fimmtándu_lvfovf
15	fimmtándu_lvfþvf
15	fimmtándu_lvfevf
15	fimmtándu_lhfnvf
15	fimmtándu_lhfovf
15	fimmtándu_lhfþvf
15	fimmtándu_lhfevf
16	sextándi_lkenvf
16	sextánda_lkeovf
16	sextánda_lkeþvf
16	sextánda_lkeevf
16	sextánda_lvenvf
16	sextándu_lveovf
16	sextándu_lveþvf
16	sextándu_lveevf
16	sextánda_lhenvf
16	sextánda_lheovf
16	sextánda_lheþvf
16	sextánda_lheevf
16	sextándu_lkfnvf
16	sextándu_lkfovf
16	sextándu_lkfþvf
16	sextándu_lkfevf
16	sextándu_lvfnvf
16	sextándu_lvfovf
16	sextándu_lvfþvf
16	sextándu_lvfevf
16	sextándu_lhfnvf
16	sextándu_lhfovf
16	sextándu_lhfþvf
16	sextándu_lhfevf
17	sautjándi_lkenvf
17	sautjánda_lkeovf
17	sautjánda_lkeþvf
17	sautjánda_lkeevf
17	sautjánda_lvenvf
17	sautjándu_lveovf
17	sautjándu_lveþvf
17	sautjándu_lveevf
17	sautjánda_lhenvf
17	sautjánda_lheovf
17	sautjánda_lheþvf
17	sautjánda_lheevf
17	sautjándu_lkfnvf
17	sautjándu_lkfovf
17	sautjándu_lkfþvf
17	sautjándu_lkfevf
17	sautjándu_lvfnvf
17	sautjándu_lvfovf
17	sautjándu_lvfþvf
17	sautjándu_lvfevf
17	sautjándu_lhfnvf
17	sautjándu_lhfovf
17	sautjándu_lhfþvf
17	sautjándu_lhfevf
18	átjándi_lkenvf
18	átjánda_lkeovf
18	átjánda_lkeþvf
18	átjánda_lkeevf
18	átjánda_lvenvf
18	átjándu_lveovf
18	átjándu_lveþvf
18	átjándu_lveevf
18	átjánda_lhenvf
18	átjánda_lheovf
18	átjánda_lheþvf
18	átjánda_lheevf
18	átjándu_lkfnvf
18	átjándu_lkfovf
18	átjándu_lkfþvf
18	átjándu_lkfevf
18	átjándu_lvfnvf
18	átjándu_lvfovf
18	átjándu_lvfþvf
18	átjándu_lvfevf
18	átjándu_lhfnvf
18	átjándu_lhfovf
18	átjándu_lhfþvf
18	átjándu_lhfevf
19	nítjándi_lkenvf
19	nítjánda_lkeovf
19	nítjánda_lkeþvf
19	nítjánda_lkeevf
19	nítjánda_lvenvf
19	nítjándu_lveovf
19	nítjándu_lveþvf
19	nítjándu_lveevf
19	nítjánda_lhenvf
19	nítjánda_lheovf
19	nítjánda_lheþvf
19	nítjánda_lheevf
19	nítjándu_lkfnvf
19	nítjándu_lkfovf
19	nítjándu_lkfþvf
19	nítjándu_lkfevf
19	nítjándu_lvfnvf
19	nítjándu_lvfovf
19	nítjándu_lvfþvf
19	nítjándu_lvfevf
19	nítjándu_lhfnvf
19	nítjándu_lhfovf
19	nítjándu_lhfþvf
19	nítjándu_lhfevf
